Produto;Modalidade de acesso;Tipo;CapEx acesso;Velocidade;Tipo de velocidade;Prontidão do Acesso PtP;Tabela regional;12 meses;24 meses;36 meses;48 meses;60 meses
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;07. AM/PA/MA/MS/MT/RO/TO/RS - Capital;R$ 583,27;R$ 407,46;R$ 343,01;R$ 297,25;R$ 263,75
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;08. SP/RJ-Interior;R$ 939,24;R$ 658,69;R$ 555,56;R$ 481,80;R$ 427,61
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;09. SC/ES-Interior;R$ 847,76;R$ 571,63;R$ 472,67;R$ 406,80;R$ 360,01
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;10. Nordeste-Interior (exceto MA) e GO/MS/TO interior;R$ 844,49;R$ 568,52;R$ 469,70;R$ 404,12;R$ 357,60
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;11. PR/MG/RS-Interior;R$ 878,96;R$ 601,32;R$ 500,94;R$ 432,38;R$ 383,07
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;12. AM/MA/PA/MT/RO-Interior e AC/AP/RR;R$ 844,49;R$ 568,52;R$ 469,70;R$ 404,12;R$ 357,60
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;13. RJ-Metro;R$ 910,64;R$ 631,46;R$ 529,64;R$ 458,34;R$ 406,47
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;14. SC/ES/PR/MG - zona de interesse;R$ 850,18;R$ 573,94;R$ 474,86;R$ 408,79;R$ 361,81
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;15. Nordeste (exceto MA) - zona de interesse;R$ 820,24;R$ 545,45;R$ 447,73;R$ 384,24;R$ 339,68
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;6;Intraestadual;On-net;16. MT/PA/MA - zona de interesse;R$ 850,18;R$ 573,94;R$ 474,86;R$ 408,79;R$ 361,81
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;01. SP-Capital;R$ 2.063,74;R$ 1.292,59;R$ 1.026,24;R$ 868,97;R$ 764,24
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;02. MG-Capital;R$ 2.254,78;R$ 1.408,72;R$ 1.116,80;R$ 945,08;R$ 830,98
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;03. RJ-Capital;R$ 2.084,72;R$ 1.312,56;R$ 1.045,25;R$ 886,17;R$ 779,74
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;04. Nordeste-Capital (exceto MA);R$ 1.712,01;R$ 1.109,26;R$ 897,81;R$ 766,19;R$ 675,89
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;05. DF/GO/SC-Capital;R$ 2.146,78;R$ 1.346,41;R$ 1.069,80;R$ 906,15;R$ 797,04
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;06. PR/ES-Capital;R$ 2.233,88;R$ 1.388,83;R$ 1.097,86;R$ 927,95;R$ 815,54
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;07. AM/PA/MA/MS/MT/RO/TO/RS - Capital;R$ 2.254,78;R$ 1.408,72;R$ 1.116,80;R$ 945,08;R$ 830,98
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;08. SP/RJ-Interior;R$ 2.300,18;R$ 1.430,08;R$ 1.130,49;R$ 955,53;R$ 839,78
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;09. SC/ES-Interior;R$ 2.449,34;R$ 1.506,35;R$ 1.183,10;R$ 997,30;R$ 875,58
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;10. Nordeste-Interior (exceto MA) e GO/MS/TO interior;R$ 2.362,24;R$ 1.463,94;R$ 1.155,04;R$ 975,51;R$ 857,07
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;11. PR/MG/RS-Interior;R$ 2.470,24;R$ 1.526,24;R$ 1.202,03;R$ 1.014,44;R$ 891,02
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;12. AM/MA/PA/MT/RO-Interior e AC/AP/RR;R$ 2.456,84;R$ 1.553,95;R$ 1.240,75;R$ 1.053,05;R$ 926,97
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;13. RJ-Metro;R$ 2.300,18;R$ 1.430,08;R$ 1.130,49;R$ 955,53;R$ 839,78
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;14. SC/ES/PR/MG - zona de interesse;R$ 2.465,80;R$ 1.522,02;R$ 1.198,02;R$ 1.010,80;R$ 887,74
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;15. Nordeste (exceto MA) - zona de interesse;R$ 2.362,24;R$ 1.463,94;R$ 1.155,04;R$ 975,51;R$ 857,07
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;Construção de rede de acesso até 1km;16. MT/PA/MA - zona de interesse;R$ 2.366,17;R$ 1.467,68;R$ 1.158,60;R$ 978,73;R$ 859,98
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;01. SP-Capital;R$ 774,39;R$ 589,31;R$ 516,17;R$ 453,92;R$ 404,96
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;02. MG-Capital;R$ 803,74;R$ 617,24;R$ 542,76;R$ 477,98;R$ 426,65
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;03. RJ-Capital;R$ 795,37;R$ 609,28;R$ 535,18;R$ 471,12;R$ 420,47
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;04. Nordeste-Capital (exceto MA);R$ 795,37;R$ 609,28;R$ 535,18;R$ 471,12;R$ 420,47
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;05. DF/GO/SC-Capital;R$ 795,37;R$ 609,28;R$ 535,18;R$ 471,12;R$ 420,47
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;06. PR/ES-Capital;R$ 782,84;R$ 597,35;R$ 523,82;R$ 460,85;R$ 411,21
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;07. AM/PA/MA/MS/MT/RO/TO/RS - Capital;R$ 803,74;R$ 617,24;R$ 542,76;R$ 477,98;R$ 426,65
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;08. SP/RJ-Interior;R$ 1.010,83;R$ 726,80;R$ 620,42;R$ 540,48;R$ 480,51
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;09. SC/ES-Interior;R$ 998,30;R$ 714,88;R$ 609,06;R$ 530,20;R$ 471,24
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;10. Nordeste-Interior (exceto MA) e GO/MS/TO interior;R$ 1.010,83;R$ 726,80;R$ 620,42;R$ 540,48;R$ 480,51
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;11. PR/MG/RS-Interior;R$ 1.019,20;R$ 734,76;R$ 628,00;R$ 547,34;R$ 486,69
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;12. AM/MA/PA/MT/RO-Interior e AC/AP/RR;R$ 1.105,43;R$ 816,82;R$ 706,13;R$ 618,02;R$ 550,40
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;13. RJ-Metro;R$ 1.010,83;R$ 726,80;R$ 620,42;R$ 540,48;R$ 480,51
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;14. SC/ES/PR/MG - zona de interesse;R$ 1.014,76;R$ 730,54;R$ 623,98;R$ 543,70;R$ 483,41
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;15. Nordeste (exceto MA) - zona de interesse;R$ 1.010,83;R$ 726,80;R$ 620,42;R$ 540,48;R$ 480,51
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Interestadual;On-net;16. MT/PA/MA - zona de interesse;R$ 1.014,76;R$ 730,54;R$ 623,98;R$ 543,70;R$ 483,41
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;01. SP-Capital;R$ 1.868,34;R$ 1.106,67;R$ 849,20;R$ 708,80;R$ 619,87
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;02. MG-Capital;R$ 2.038,52;R$ 1.202,95;R$ 920,87;R$ 767,81;R$ 671,20
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;03. RJ-Capital;R$ 1.963,60;R$ 1.197,31;R$ 935,51;R$ 786,88;R$ 690,25
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;04. Nordeste-Capital (exceto MA);R$ 1.507,26;R$ 914,44;R$ 712,30;R$ 598,35;R$ 524,60
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;05. DF/GO/SC-Capital;R$ 1.965,06;R$ 1.173,50;R$ 905,15;R$ 757,18;R$ 662,76
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;06. PR/ES-Capital;R$ 2.076,32;R$ 1.238,91;R$ 955,11;R$ 798,79;R$ 699,12
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;07. AM/PA/MA/MS/MT/RO/TO/RS - Capital;R$ 2.041,66;R$ 1.205,93;R$ 923,71;R$ 770,38;R$ 673,52
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;08. SP/RJ-Interior;R$ 2.251,32;R$ 1.383,60;R$ 1.086,22;R$ 915,48;R$ 803,68
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;09. SC/ES-Interior;R$ 2.311,08;R$ 1.374,79;R$ 1.057,83;R$ 883,97;R$ 773,42
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;10. Nordeste-Interior (exceto MA) e GO/MS/TO interior;R$ 2.218,63;R$ 1.327,28;R$ 1.024,92;R$ 857,78;R$ 750,96
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;11. PR/MG/RS-Interior;R$ 2.352,73;R$ 1.414,43;R$ 1.095,57;R$ 918,11;R$ 804,20
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;12. AM/MA/PA/MT/RO-Interior e AC/AP/RR;R$ 2.218,63;R$ 1.327,28;R$ 1.024,92;R$ 857,78;R$ 750,96
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;13. RJ-Metro;R$ 2.213,02;R$ 1.347,15;R$ 1.051,52;R$ 884,08;R$ 775,38
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;14. SC/ES/PR/MG - zona de interesse;R$ 2.314,26;R$ 1.377,82;R$ 1.060,71;R$ 886,58;R$ 775,77
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;15. Nordeste (exceto MA) - zona de interesse;R$ 2.186,22;R$ 1.296,45;R$ 995,56;R$ 831,22;R$ 727,02
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;Construção de rede de acesso até 1km;16. MT/PA/MA - zona de interesse;R$ 2.214,63;R$ 1.323,48;R$ 1.021,30;R$ 854,50;R$ 748,01
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;01. SP-Capital;R$ 578,99;R$ 403,39;R$ 339,13;R$ 293,75;R$ 260,59
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;02. MG-Capital;R$ 587,49;R$ 411,47;R$ 346,83;R$ 300,71;R$ 266,87
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;03. RJ-Capital;R$ 674,25;R$ 494,03;R$ 425,44;R$ 371,83;R$ 330,97
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;04. Nordeste-Capital (exceto MA);R$ 590,62;R$ 414,46;R$ 349,67;R$ 303,28;R$ 269,18
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;05. DF/GO/SC-Capital;R$ 613,65;R$ 436,36;R$ 370,53;R$ 322,15;R$ 286,20
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;06. PR/ES-Capital;R$ 625,28;R$ 447,43;R$ 381,07;R$ 331,69;R$ 294,79
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;07. AM/PA/MA/MS/MT/RO/TO/RS - Capital;R$ 590,62;R$ 414,46;R$ 349,67;R$ 303,28;R$ 269,18
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;08. SP/RJ-Interior;R$ 961,98;R$ 680,32;R$ 576,15;R$ 500,43;R$ 444,41
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;09. SC/ES-Interior;R$ 860,04;R$ 583,32;R$ 483,79;R$ 416,87;R$ 369,09
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;10. Nordeste-Interior (exceto MA) e GO/MS/TO interior;R$ 867,22;R$ 590,15;R$ 490,30;R$ 422,75;R$ 374,39
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;11. PR/MG/RS-Interior;R$ 901,69;R$ 622,95;R$ 521,53;R$ 451,01;R$ 399,86
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;12. AM/MA/PA/MT/RO-Interior e AC/AP/RR;R$ 867,22;R$ 590,15;R$ 490,30;R$ 422,75;R$ 374,39
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;13. RJ-Metro;R$ 923,67;R$ 643,87;R$ 541,45;R$ 469,03;R$ 416,11
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;14. SC/ES/PR/MG - zona de interesse;R$ 863,22;R$ 586,35;R$ 486,68;R$ 419,48;R$ 371,44
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;15. Nordeste (exceto MA) - zona de interesse;R$ 834,82;R$ 559,32;R$ 460,94;R$ 396,19;R$ 350,45
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;8;Intraestadual;On-net;16. MT/PA/MA - zona de interesse;R$ 863,22;R$ 586,35;R$ 486,68;R$ 419,48;R$ 371,44
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;01. SP-Capital;R$ 2.100,31;R$ 1.327,39;R$ 1.059,37;R$ 898,95;R$ 791,26
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;02. MG-Capital;R$ 2.296,79;R$ 1.448,69;R$ 1.154,86;R$ 979,51;R$ 862,02
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;03. RJ-Capital;R$ 2.126,73;R$ 1.352,53;R$ 1.083,31;R$ 920,61;R$ 810,78
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;04. Nordeste-Capital (exceto MA);R$ 1.754,02;R$ 1.149,23;R$ 935,86;R$ 800,63;R$ 706,93
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;05. DF/GO/SC-Capital;R$ 2.188,79;R$ 1.386,38;R$ 1.107,86;R$ 940,58;R$ 828,08
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;06. PR/ES-Capital;R$ 2.270,36;R$ 1.423,55;R$ 1.130,92;R$ 957,85;R$ 842,50
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;07. AM/PA/MA/MS/MT/RO/TO/RS - Capital;R$ 2.296,79;R$ 1.448,69;R$ 1.154,86;R$ 979,51;R$ 862,02
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;08. SP/RJ-Interior;R$ 2.342,19;R$ 1.470,05;R$ 1.168,55;R$ 989,96;R$ 870,82
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;09. SC/ES-Interior;R$ 2.485,82;R$ 1.541,07;R$ 1.216,15;R$ 1.027,21;R$ 902,53
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;10. Nordeste-Interior (exceto MA) e GO/MS/TO interior;R$ 2.404,25;R$ 1.503,91;R$ 1.193,10;R$ 1.009,94;R$ 888,11
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;11. PR/MG/RS-Interior;R$ 2.512,24;R$ 1.566,21;R$ 1.240,09;R$ 1.048,87;R$ 922,06
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;12. AM/MA/PA/MT/RO-Interior e AC/AP/RR;R$ 2.498,30;R$ 1.593,40;R$ 1.278,32;R$ 1.087,04;R$ 957,61
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;13. RJ-Metro;R$ 2.342,19;R$ 1.470,05;R$ 1.168,55;R$ 989,96;R$ 870,82
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;14. SC/ES/PR/MG - zona de interesse;R$ 2.507,81;R$ 1.561,99;R$ 1.236,08;R$ 1.045,24;R$ 918,78
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;15. Nordeste (exceto MA) - zona de interesse;R$ 2.404,25;R$ 1.503,91;R$ 1.193,10;R$ 1.009,94;R$ 888,11
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;Construção de rede de acesso até 1km;16. MT/PA/MA - zona de interesse;R$ 2.408,18;R$ 1.507,65;R$ 1.196,66;R$ 1.013,16;R$ 891,02
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;01. SP-Capital;R$ 810,96;R$ 624,11;R$ 549,30;R$ 483,90;R$ 431,98
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;02. MG-Capital;R$ 845,75;R$ 657,21;R$ 580,82;R$ 512,41;R$ 457,69
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;03. RJ-Capital;R$ 837,38;R$ 649,25;R$ 573,24;R$ 505,55;R$ 451,51
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;04. Nordeste-Capital (exceto MA);R$ 837,38;R$ 649,25;R$ 573,24;R$ 505,55;R$ 451,51
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;05. DF/GO/SC-Capital;R$ 837,38;R$ 649,25;R$ 573,24;R$ 505,55;R$ 451,51
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;06. PR/ES-Capital;R$ 819,32;R$ 632,07;R$ 556,88;R$ 490,75;R$ 438,16
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;07. AM/PA/MA/MS/MT/RO/TO/RS - Capital;R$ 845,75;R$ 657,21;R$ 580,82;R$ 512,41;R$ 457,69
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;08. SP/RJ-Interior;R$ 1.052,84;R$ 766,77;R$ 658,48;R$ 574,91;R$ 511,54
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;09. SC/ES-Interior;R$ 1.034,78;R$ 749,59;R$ 642,12;R$ 560,11;R$ 498,20
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;10. Nordeste-Interior (exceto MA) e GO/MS/TO interior;R$ 1.052,84;R$ 766,77;R$ 658,48;R$ 574,91;R$ 511,54
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;11. PR/MG/RS-Interior;R$ 1.061,20;R$ 774,73;R$ 666,06;R$ 581,77;R$ 517,72
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;12. AM/MA/PA/MT/RO-Interior e AC/AP/RR;R$ 1.146,89;R$ 856,27;R$ 743,69;R$ 652,01;R$ 581,04
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;13. RJ-Metro;R$ 1.052,84;R$ 766,77;R$ 658,48;R$ 574,91;R$ 511,54
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;14. SC/ES/PR/MG - zona de interesse;R$ 1.056,77;R$ 770,52;R$ 662,04;R$ 578,14;R$ 514,45
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;15. Nordeste (exceto MA) - zona de interesse;R$ 1.052,84;R$ 766,77;R$ 658,48;R$ 574,91;R$ 511,54
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Interestadual;On-net;16. MT/PA/MA - zona de interesse;R$ 1.056,77;R$ 770,52;R$ 662,04;R$ 578,14;R$ 514,45
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;01. SP-Capital;R$ 1.872,78;R$ 1.110,90;R$ 853,23;R$ 712,44;R$ 623,15
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;02. MG-Capital;R$ 2.042,97;R$ 1.207,17;R$ 924,89;R$ 771,45;R$ 674,48
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;03. RJ-Capital;R$ 1.968,04;R$ 1.201,54;R$ 939,54;R$ 790,53;R$ 693,53
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;04. Nordeste-Capital (exceto MA);R$ 1.514,61;R$ 921,44;R$ 718,96;R$ 604,38;R$ 530,04
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;05. DF/GO/SC-Capital;R$ 1.969,50;R$ 1.177,72;R$ 909,18;R$ 760,82;R$ 666,05
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;06. PR/ES-Capital;R$ 2.083,67;R$ 1.245,90;R$ 961,77;R$ 804,82;R$ 704,55
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;07. AM/PA/MA/MS/MT/RO/TO/RS - Capital;R$ 2.049,01;R$ 1.212,93;R$ 930,37;R$ 776,41;R$ 678,95
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;08. SP/RJ-Interior;R$ 2.274,05;R$ 1.405,22;R$ 1.106,82;R$ 934,11;R$ 820,48
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;09. SC/ES-Interior;R$ 2.323,39;R$ 1.386,51;R$ 1.068,99;R$ 894,06;R$ 782,52
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;10. Nordeste-Interior (exceto MA) e GO/MS/TO interior;R$ 2.241,36;R$ 1.348,91;R$ 1.045,52;R$ 876,42;R$ 767,76
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;11. PR/MG/RS-Interior;R$ 2.375,46;R$ 1.436,06;R$ 1.116,16;R$ 936,75;R$ 820,99
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;12. AM/MA/PA/MT/RO-Interior e AC/AP/RR;R$ 2.241,36;R$ 1.348,91;R$ 1.045,52;R$ 876,42;R$ 767,76
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;13. RJ-Metro;R$ 2.226,06;R$ 1.359,56;R$ 1.063,33;R$ 894,77;R$ 785,02
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;14. SC/ES/PR/MG - zona de interesse;R$ 2.327,30;R$ 1.390,23;R$ 1.072,53;R$ 897,26;R$ 785,40
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;15. Nordeste (exceto MA) - zona de interesse;R$ 2.200,80;R$ 1.310,33;R$ 1.008,77;R$ 843,17;R$ 737,79
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;Construção de rede de acesso até 1km;16. MT/PA/MA - zona de interesse;R$ 2.227,67;R$ 1.335,89;R$ 1.033,11;R$ 865,19;R$ 757,64
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;On-net;01. SP-Capital;R$ 583,44;R$ 407,62;R$ 343,16;R$ 297,39;R$ 263,87
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;On-net;02. MG-Capital;R$ 591,93;R$ 415,70;R$ 350,85;R$ 304,35;R$ 270,15
P2P Digital Link;Ponto a ponto;Acesso+porta;Com PMT;10;Intraestadual;On-net;03. RJ-Capital;R$ 678,70;R$ 498,26;R$ 429,47;R$ 375,48;R$ 334,26
